pl_orbper,pl_rade,pl_bmasse,st_teff,st_rad,st_mass,sy_dist,label
12.3988,2.01,12.0,5659.0,1.0849,0.88,392.872,2.0
12.400047,1.8017647,12.0,5748.0,0.981614,0.963657,392.872,2.0
5.628466,2.68657205,12.0,5250.0,1.717458,0.891587,606.128,2.0
5.6228,3.71,12.0,5659.0,2.378,0.88,606.128,2.0
5.6315915,1.23,12.0,5032.0,0.77,0.88,606.128,2.0
14.3181,1.69,12.0,5659.0,0.824,0.88,249.742,2.0
14.316941,1.66608079,12.0,5569.0,0.868889,0.934356,249.742,2.0
14.317001,1.8,12.0,5449.0,0.86,0.88,249.742,2.0
29.626,7.91263,12.0,5547.0,0.857949,0.977,249.742,2.0
29.626402,3.41,12.0,5449.0,0.86,0.88,249.742,2.0
29.6245,3.02,12.0,5659.0,0.824,0.88,249.742,2.0
29.62682,3.20569097,12.0,5569.0,0.868889,0.934356,249.742,2.0
5.868699,1.60826194,12.0,5580.0,0.843154,0.881538,228.641,2.0
5.86639571,7.91263,12.0,5573.35,1.00118,0.983,228.641,2.0
19.56204579364,3.28708684,12.0,4246.8,0.758892,0.88,99.9293,2.0
19.564,2.59,12.0,4581.0,0.673,0.88,99.9293,2.0
19.56325,2.59,12.0,4246.81,0.758892,0.66,99.9293,2.0
19.5661401,7.91263,12.0,4246.81,0.758892,0.66,99.9293,2.0
19.562743,2.49179901,12.0,4500.0,0.63908,0.668401,99.9293,2.0
19.56236,2.78,12.0,5659.0,0.669,0.88,99.9293,2.0
19.562307,2.6,12.0,4455.0,0.676,0.7,99.9293,2.0
9.525988,2.03803688,12.0,5909.0,1.420038,1.094693,247.266,2.0
5.32944,1.55,12.0,5659.0,0.911,0.88,247.302,2.0
5.329439,1.49090097,12.0,5428.0,0.86416,0.938545,247.302,2.0
14.155185,2.1162048,12.0,6063.0,1.213565,1.210525,492.167,2.0
8.747818,3.55790985,12.0,5525.0,0.887267,0.95109,214.753,2.0
8.74809,3.83,12.0,5659.0,0.938,0.88,214.753,2.0
8.75470797754,3.54381082,12.0,5888.0,0.889347,0.88,214.753,2.0
5.172191,2.51267885,12.0,5015.0,0.768067,0.824345,190.81,2.0
5.17110937,7.91263,12.0,5071.98,0.709349,0.848,190.81,2.0
5.17222,2.12,12.0,5659.0,0.639,0.88,190.81,2.0
32.939623,2.37,8.92,3457.0,0.411,0.359,38.0266,2.0
32.940045,2.61,8.63,3457.0,0.4445,0.4951,38.0266,2.0
32.93737167947,2.53362939,12.0,3464.0,0.444516,0.88,38.0266,2.0
32.9418,2.28,12.0,3496.0,0.4,0.42,38.0266,2.0
32.947328,2.17,12.0,3440.0,0.36,0.88,38.0266,2.0
32.94488,2.24,12.0,3503.0,0.394,0.413,38.0266,2.0
32.92801934,7.91263,12.0,3464.0,0.444516,0.440668,38.0266,2.0
32.939614,2.279,12.0,3457.0,0.411,0.359,38.0266,2.0
32.94171,1.4,12.0,5659.0,0.249,0.88,38.0266,2.0
32.94112,2.461,7.2,3449.0,0.468,0.32,38.0266,2.0
32.93963,2.38,7.96,3457.0,0.411,0.359,38.0266,2.0
8.962,7.91263,7.51,3457.0,0.411,0.359,38.0266,2.0
8.8665,2.24179614,11.44182265,5110.0,0.69,0.71,203.896,2.0
8.865663,2.46597575,11.41003981,5365.0,0.719,0.735,203.896,2.0
8.8656511,2.52,12.0,5306.0,0.72,0.72,203.896,2.0
8.86528860869,4.28539694,12.0,5368.0,0.697439,0.88,203.896,2.0
8.865932,2.41012773,12.0,5263.0,0.681111,0.730322,203.896,2.0
8.867259,4.4,12.0,5659.0,0.65,0.88,203.896,2.0
8.867209,2.31,12.0,5358.0,0.72,0.72,203.896,2.0
8.86638,2.51,12.0,5659.0,0.6867,0.88,203.896,2.0
8.866,7.91263,12.0,5368.0,0.697439,0.93,203.896,2.0
8.8656,2.13,9.4,5166.0,0.638,0.67,203.896,2.0
6.893,7.91263,12.0,5573.0,1.05734,0.983,360.911,2.0
6.89424037,7.91263,12.0,5573.0,1.05734,0.983,360.911,2.0
6.89442,3.17,12.0,5659.0,1.071,0.88,360.911,2.0
6.8941,2.69,12.0,5528.0,1.06,0.96,360.911,2.0
6.894256,2.84,12.0,5608.0,1.07,0.99,360.911,2.0
6.894252,2.70624391,12.0,5609.0,0.999244,1.043879,360.911,2.0
6.894287,2.8,12.0,5659.0,1.11,0.88,360.911,2.0
6.893813,2.83587212,12.0,5520.0,1.04,1.022,360.911,2.0
4.7369729,2.7,12.0,5181.0,0.8,0.84,154.83,2.0
4.7369683,2.69,20.0,5170.0,0.793,0.865,154.83,2.0
4.737,7.91263,12.0,5180.6,0.790862,0.878,154.83,2.0
4.7369696,2.71257333,20.97667486,5128.0,0.789,0.823,154.83,2.0
4.736837,2.76,12.0,5165.0,0.8,0.88,154.83,2.0
4.73730765,7.91263,12.0,5180.6,0.790862,0.878,154.83,2.0
4.7369669,2.93924,12.0,5069.2,0.79,0.88,154.83,2.0
4.736884,2.76720668,12.0,5159.0,0.790138,0.846996,154.83,2.0
4.736893,2.86,12.0,5659.0,0.822,0.88,154.83,2.0
4.736834,2.9,12.0,5659.0,0.82,0.88,154.83,2.0
0.469287,1.46,12.0,5659.0,0.984,0.88,329.041,2.0
0.469285,1.1,12.0,5482.0,0.87,0.88,329.041,2.0
0.469269,2.59929571,12.0,5482.0,0.873283,0.942219,329.041,2.0
10.787992,2.3,12.0,5482.0,0.87,0.88,329.041,2.0
10.792,7.91263,12.0,5436.47,0.968558,0.95,329.041,2.0
10.79274,3.45,12.0,5659.0,0.984,0.88,329.041,2.0
10.792613,2.7,12.0,5659.0,0.92,0.88,329.041,2.0
10.7930529,7.91263,12.0,5436.47,0.968558,0.95,329.041,2.0
10.792635,2.87,12.0,5519.0,0.97,0.93,329.041,2.0
10.793471,2.51134498,12.0,5482.0,0.873283,0.942219,329.041,2.0
22.631964,2.86,12.0,5519.0,0.97,0.93,329.041,2.0
22.629496,2.54112738,12.0,5482.0,0.873283,0.942219,329.041,2.0
22.6302,5.2,12.0,5659.0,0.984,0.88,329.041,2.0
22.634594,17.4,12.0,5659.0,0.92,0.88,329.041,2.0
22.620344,2.3,12.0,5482.0,0.87,0.88,329.041,2.0
16.995848,1.6,12.0,5659.0,0.79,0.88,75.5857,2.0
16.996,1.4,12.0,5659.0,0.816,0.88,75.5857,2.0
16.994,7.91263,12.0,5237.31,0.767142,0.89,75.5857,2.0
16.99291698,7.91263,12.0,5237.31,0.767142,0.89,75.5857,2.0
16.9780102,1.47,12.0,5245.0,0.75,0.84,75.5857,2.0
16.993435,1.53786409,12.0,5252.0,0.764371,0.818986,75.5857,2.0
16.995731,1.55,12.0,5220.0,0.78,0.86,75.5857,2.0
10.6161,1.19,12.0,5659.0,0.891,0.88,268.357,2.0
10.616384,1.15,12.0,5788.0,0.94,0.96,268.357,2.0
10.616646,1.31284773,12.0,5722.0,0.914349,0.976219,268.357,2.0
52.714072,2.79551948,12.0,5659.0,1.08,0.88,268.357,2.0
52.7099,2.48,12.0,5659.0,0.891,0.88,268.357,2.0
52.713494,2.39,12.0,5788.0,0.94,0.96,268.357,2.0
41.474219,3.17207779,12.0,5784.0,0.98083,1.018617,330.739,2.0
41.4661,3.45,12.0,5659.0,1.0574,0.88,330.739,2.0
0.77401,1.2,12.0,5438.0,0.83,0.88,330.916,2.0
0.77392,1.3,12.0,5484.0,0.92,0.98,330.916,2.0
0.773987,1.5,12.0,5659.0,0.919,0.88,330.916,2.0
0.773981,1.3833597,12.0,5477.0,0.894913,0.966999,330.916,2.0
2.871788,1.70058746,12.0,5477.0,0.894913,0.966999,330.916,2.0
2.87162,1.9,12.0,5659.0,0.919,0.88,330.916,2.0
2.871348,1.8,12.0,5659.0,0.96,0.88,330.916,2.0
2.872042,1.8,12.0,5484.0,0.92,0.98,330.916,2.0
2.871512,1.4,12.0,5438.0,0.83,0.88,330.916,2.0
7.149079,3.22104537,12.0,5477.0,0.894913,0.966999,330.916,2.0
7.15,7.91263,12.0,5374.67,0.92027,0.93,330.916,2.0
7.15451552,7.91263,12.0,5374.67,0.92027,0.93,330.916,2.0
7.149584,2.4,12.0,5438.0,0.83,0.88,330.916,2.0
7.14998,3.51,12.0,5659.0,0.919,0.88,330.916,2.0
7.149336,3.4,12.0,5659.0,0.96,0.88,330.916,2.0
7.14921,3.17,12.0,5484.0,0.92,0.98,330.916,2.0
13.606629,1.9,12.0,5438.0,0.83,0.88,330.916,2.0
13.608511,2.5,12.0,5659.0,0.96,0.88,330.916,2.0
13.608341,2.25541631,12.0,5477.0,0.894913,0.966999,330.916,2.0
13.609878,2.38,12.0,5484.0,0.92,0.98,330.916,2.0
13.60496,2.69,12.0,5659.0,0.919,0.88,330.916,2.0
1.742983,1.25908622,12.0,5982.0,1.109202,1.106611,446.821,2.0
1.742169,1.35,12.0,5977.0,1.19,1.06,446.821,2.0
7.810253,2.83,12.0,5977.0,1.19,1.06,446.821,2.0
7.80905,2.79,12.0,5659.0,1.181,0.88,446.821,2.0
7.809757,2.9,12.0,5659.0,1.19,0.88,446.821,2.0
7.809,7.91263,12.0,5906.9,1.21722,1.07,446.821,2.0
7.8092052,2.70889,12.0,5906.9,1.22,0.88,446.821,2.0
7.807595,2.62511304,12.0,5982.0,1.109202,1.106611,446.821,2.0
7.81110453,7.91263,12.0,5906.9,1.21722,1.07,446.821,2.0
2.588309,1.52,12.0,5519.0,0.87,0.94,242.113,2.0
2.58819,1.587,12.0,5659.0,0.882,0.88,242.113,2.0
5.1763,1.51234354,12.0,5503.0,0.862285,0.927528,242.113,2.0
2.58812,1.403,12.0,5442.0,0.879,0.85,242.113,2.0
6.679,7.91263,12.0,5468.0,0.866405,0.956,242.113,2.0
6.67932,2.31,12.0,5442.0,0.879,0.85,242.113,2.0
6.679195,2.5,12.0,5519.0,0.87,0.94,242.113,2.0
6.67934,2.48429818,12.0,5503.0,0.862285,0.927528,242.113,2.0
6.679224,2.6,12.0,5659.0,0.88,0.88,242.113,2.0
6.67913,2.58,12.0,5659.0,0.882,0.88,242.113,2.0
6.67773603,7.91263,12.0,5468.0,0.866405,0.956,242.113,2.0
7.9194,7.74,12.0,5430.0,0.86,0.93,289.827,2.0
7.91952,8.2,12.0,5748.0,1.01,0.99,289.827,2.0
7.91952314,7.91263,12.0,5322.0,0.840476,0.92,289.827,2.0
7.921101,7.46,44.0,5390.0,0.913,0.949,289.827,2.0
7.920994,7.34,12.0,5345.0,0.914,0.902,289.827,2.0
7.9194979,7.46,12.0,5368.0,0.84,0.88,289.827,2.0
7.9194,7.74,28.5,5430.0,0.86,0.93,289.827,2.0
7.919493,6.751484,12.0,5391.0,0.833805,0.895163,289.827,2.0
7.919454,6.67,12.0,5659.0,0.823,0.88,289.827,2.0
7.9222,7.0,32.4,5322.0,0.82,0.88,289.827,2.0
7.9177855286,6.59307857,12.0,5322.0,0.840476,0.88,289.827,2.0
7.920978,7.91263,12.0,5430.0,0.86,0.93,289.827,2.0
7.919454,7.23,12.0,5230.0,0.88,0.89,289.827,2.0
7.91943,7.11,12.0,5519.0,0.81,0.84,289.827,2.0
7.91951,7.91263,54.4,5250.0,0.881,0.918,289.827,2.0
7.9222,7.0,32.4,5322.0,0.82,0.88,289.827,2.0
11.8993,4.1,10.8,5322.0,0.82,0.88,289.827,2.0
11.90691,4.31,12.0,5519.0,0.81,0.84,289.827,2.0
11.8993,4.1,10.8,5322.0,0.82,0.88,289.827,2.0
11.9066,7.91263,7.5,5250.0,0.881,0.918,289.827,2.0
23.81486,4.1,12.0,5659.0,0.823,0.88,289.827,2.0
11.907625,4.05161714,12.0,5391.0,0.833805,0.895163,289.827,2.0
11.90724,4.93,12.0,5748.0,1.01,0.99,289.827,2.0
11.90727,4.51,15.9,5390.0,0.913,0.949,289.827,2.0
12.0028,4.37,12.0,5345.0,0.914,0.902,289.827,2.0
11.90767,4.43,12.0,5368.0,0.84,0.88,289.827,2.0
11.90701,4.21,12.0,5230.0,0.88,0.89,289.827,2.0
11.90715,4.86,12.0,5430.0,0.86,0.93,289.827,2.0
11.90715,4.86,25.6,5430.0,0.86,0.93,289.827,2.0
2.5084894,1.26,12.0,5368.0,0.84,0.88,289.827,2.0
2.5081,1.11,10.0,5322.0,0.82,0.88,289.827,2.0
2.50856,1.14,12.0,5430.0,0.86,0.93,289.827,2.0
2.50856,1.14,14.0,5430.0,0.86,0.93,289.827,2.0
2.5081,1.11,10.0,5322.0,0.82,0.88,289.827,2.0
2.508283,1.15876577,12.0,5391.0,0.833805,0.895163,289.827,2.0
2.50858,1.22,12.0,5748.0,1.01,0.99,289.827,2.0
10.098858,1.35673729,12.0,5631.0,0.912206,0.904597,160.679,2.0
10.099,7.91263,12.0,5605.6,0.980624,0.991,160.679,2.0
10.1016,0.91,12.0,5659.0,1.0,0.88,160.679,2.0
21.574023,1.09308317,12.0,5631.0,0.912206,0.904597,160.679,2.0
2.85794855,7.91263,12.0,5012.0,0.891502,0.832,287.188,2.0
2.85847,1.63,12.0,5659.0,0.8988,0.88,287.188,2.0
2.858,7.91263,12.0,5012.0,0.891502,0.832,287.188,2.0
2.858646,1.57889322,12.0,5176.0,0.839696,0.900994,287.188,2.0
4.162817,1.52,12.0,5222.0,0.81,0.9,221.753,2.0
4.163,7.91263,12.0,5163.0,0.825553,0.874,221.753,2.0
4.163221,1.57477412,12.0,5252.0,0.828268,0.872619,221.753,2.0
4.16328,1.47,12.0,5659.0,0.791,0.88,221.753,2.0
14.787207,4.01454158,12.0,5623.0,0.95685,0.9943,411.923,2.0
14.78708,4.18,12.0,5659.0,1.0085,0.88,411.923,2.0
14.786747,3.3,12.0,5659.0,0.83,0.88,411.923,2.0
14.786,7.91263,12.0,5576.0,0.982083,0.984,411.923,2.0
14.786889,3.95,12.0,5817.0,0.98,1.01,411.923,2.0
39.7268,3.63,12.0,5659.0,1.312,0.88,629.51,2.0
39.699,7.91263,12.0,6212.0,1.31129,1.2,629.51,2.0
39.721386,3.64229858,12.0,5979.0,1.281115,1.110086,629.51,2.0
15.853543,2.94026258,12.0,5712.0,0.906367,0.963364,315.014,2.0
15.852975,3.13,12.0,5713.0,0.99,0.94,315.014,2.0
15.852989,3.0,12.0,5659.0,0.95,0.88,315.014,2.0
15.854,7.91263,12.0,5750.93,0.993569,1.03,315.014,2.0
15.85388,3.29,12.0,5659.0,0.948,0.88,315.014,2.0
28.482786,2.57581891,12.0,5712.0,0.906367,0.963364,315.014,2.0
28.4707,2.68,12.0,5659.0,0.948,0.88,315.014,2.0
48.324222,3.59970536,12.0,6045.0,1.538801,1.162095,584.877,2.0
8.357954,2.5015294,12.0,5675.0,0.910305,0.974836,247.637,2.0
8.357441,2.5,12.0,5659.0,0.96,0.88,247.637,2.0
8.357881,2.56,12.0,5667.0,0.93,1.0,247.637,2.0
8.35470947,7.91263,12.0,5627.0,0.923,0.997,247.637,2.0
8.358,7.91263,12.0,5627.0,0.923,0.997,247.637,2.0
17.042849,7.91263,12.0,5262.0,0.778475,0.835734,110.567,2.0
17.0428683,4.189,12.0,5212.9,0.757,0.799,110.567,2.0
17.043179,4.11850271,12.0,5262.0,0.778475,0.835734,110.567,2.0
17.043,7.91263,12.0,5183.84,0.781501,0.879,110.567,2.0
17.04354,4.28,12.0,5659.0,0.801,0.88,110.567,2.0
3.3596055,1.423,12.0,5212.9,0.757,0.799,110.567,2.0
3.359,7.91263,12.0,5183.84,0.781501,0.879,110.567,2.0
7.44976,2.82,12.0,5659.0,0.801,0.88,110.567,2.0
7.4500372,7.91263,12.0,5262.0,0.778475,0.835734,110.567,2.0
7.45,7.91263,12.0,5183.84,0.781501,0.879,110.567,2.0
7.4500177,2.438,12.0,5212.9,0.757,0.799,110.567,2.0
3.225423,1.88203097,12.0,4681.0,0.667422,0.705681,107.518,2.0
3.225338,1.87,12.0,4648.0,0.68,0.73,107.518,2.0
3.2253993,1.73,6.9,4491.0,0.682,0.711,107.518,2.0
4.622654,3.17053923,12.0,4550.0,0.701485,0.88,107.518,2.0
3.225286,1.74,7.1,4507.0,0.68,0.69,107.518,2.0
3.225,7.91263,12.0,4550.0,0.701485,0.717,107.518,2.0
3.225349,1.9,12.0,5659.0,0.7,0.88,107.518,2.0
3.225369,1.593,12.0,5659.0,0.582,0.88,107.518,2.0
7.374694,2.78,12.0,4648.0,0.68,0.73,107.518,2.0
7.3744897,2.85,12.4,4491.0,0.682,0.711,107.518,2.0
7.374497,2.83685639,12.0,4681.0,0.667422,0.705681,107.518,2.0
7.374689,3.0,12.0,5659.0,0.7,0.88,107.518,2.0
7.37442,2.67,12.6,4507.0,0.68,0.69,107.518,2.0
7.37426,2.45,12.0,5659.0,0.582,0.88,107.518,2.0
7.3744828,7.91263,12.0,4681.0,0.667422,0.705681,107.518,2.0
7.374,7.91263,12.0,4550.0,0.701485,0.717,107.518,2.0
2.85009,1.38,12.0,5659.0,0.8,0.88,184.131,2.0
2.85,7.91263,12.0,5017.84,0.807647,0.834,184.131,2.0
2.849883,1.3643987,12.0,5233.0,0.791736,0.860208,184.131,2.0
1.05979,1.40006712,12.0,5507.0,0.878161,0.956055,197.932,2.0
1.059806,1.47,12.0,5659.0,0.92,0.88,197.932,2.0
22.7768,3.39,12.0,5659.0,0.92,0.88,197.932,2.0
22.779878,3.28568401,12.0,5507.0,0.878161,0.956055,197.932,2.0
4700.0,7.91263,349.6112477,5659.0,1.08,0.584,5200.0,2.0
4700.0,7.91263,368.68095212,5659.0,1.08,0.574,5260.0,2.0
3.405087,2.31,12.0,5659.0,0.923,0.88,300.397,2.0
3.405164,2.30165603,12.0,5491.0,0.910685,0.971461,300.397,2.0
9.6897,1.37,12.0,5659.0,0.776,0.88,166.147,2.0
9.6952,1.26549392,12.0,5026.0,0.765,0.793,166.147,2.0
9.695101,1.37068602,12.0,5000.0,0.762994,0.793531,166.147,2.0
7.05647,2.76,12.0,5659.0,1.09,0.88,577.235,2.0
7.055908,3.17214154,12.0,5783.0,1.253,1.076,577.235,2.0
7.055784,3.04584393,12.0,5755.0,1.177665,1.009256,577.235,2.0
26.672263,1.99552771,12.0,5890.0,1.077574,0.951027,405.301,2.0
26.682,2.209,12.0,5659.0,1.197,0.88,405.301,2.0
18.294549,2.79522879,12.0,5043.0,0.758046,0.789481,244.443,2.0
12.4904,3.59,12.0,5659.0,0.929,0.88,363.064,2.0
12.48749,2.60585269,12.0,5522.0,0.928158,0.941851,363.064,2.0
4.19121,1.75,12.0,5659.0,0.889,0.88,256.887,2.0
4.19097,1.67462172,12.0,5500.0,0.872,0.881,256.887,2.0
4.190948,1.67866113,12.0,5582.0,0.862368,0.925184,256.887,2.0
2.080615,0.86850263,12.0,4720.0,0.712365,0.74479,76.4986,2.0
9.32448,1.7,12.0,5659.0,0.576,0.88,83.6448,2.0
9.325038,1.84,12.0,4222.06,0.646783,0.676023,83.6448,2.0
9.32414,1.59,12.0,4043.0,0.6,0.64,83.6448,2.0
9.32389,1.25,12.0,4006.0,0.46,0.523,83.6448,2.0
9.3251498,1.89,12.0,4024.0,0.6,0.88,83.6448,2.0
15.50195,2.17,12.0,5659.0,0.576,0.88,83.6448,2.0
15.50116,1.53,12.0,4006.0,0.46,0.523,83.6448,2.0
15.4941223,7.91263,12.0,4047.0,0.654523,0.63,83.6448,2.0
15.504102,2.29,12.0,4024.0,0.6,0.88,83.6448,2.0
15.5012,1.92,12.0,4043.0,0.6,0.64,83.6448,2.0
15.50192,2.49,12.0,4222.06,0.646783,0.676023,83.6448,2.0
0.570233,0.81864346,12.0,5396.0,0.85179,0.911717,176.51,2.0
0.57023,0.86,12.0,5500.0,0.89,0.88,176.51,2.0
0.669558,1.37466396,12.0,5221.0,0.815727,0.881912,272.297,2.0
0.669561,1.33162691,12.0,5117.0,0.818,0.851,272.297,2.0
0.669573,1.44,12.0,5659.0,0.839,0.88,272.297,2.0
0.669532,1.3,12.0,5360.0,0.79,0.88,272.297,2.0
9.795546,2.6,12.0,5659.0,0.67,0.88,109.218,2.0
9.79565352601,2.82375991,12.0,4147.0,0.706632,0.88,109.218,2.0
9.7954,2.39257704,12.0,4349.0,0.598075,0.621928,109.218,2.0
9.795647,2.65,12.0,4349.0,0.678,0.622,109.218,2.0
9.79546,2.57,12.0,5659.0,0.648,0.88,109.218,2.0
9.79551,2.52,12.0,4272.0,0.65,0.67,109.218,2.0
8.13087,1.51398464,12.0,5794.0,1.20424,1.069596,389.702,2.0
8.596802,2.43,12.0,5854.0,1.27,1.05,300.64,2.0
8.59656,2.51,12.0,5875.0,1.236,1.03,300.64,2.0
8.59627,2.6,12.0,5659.0,1.251,0.88,300.64,2.0
8.596531,2.21567504,12.0,5768.0,1.123168,1.022196,300.64,2.0
8.596724,2.5,12.0,5659.0,1.29,0.88,300.64,2.0
8.26947,2.63,12.0,5659.0,1.0807,0.88,403.964,2.0
8.269648,2.12381238,12.0,5704.0,0.974398,0.999987,403.964,2.0
2.1747824,1.79105,12.0,4542.0,0.71,0.88,115.461,2.0
2.174829,1.63,12.0,5659.0,0.638,0.88,115.461,2.0
2.174789,1.67844825,12.0,4591.0,0.665648,0.699496,115.461,2.0
2.1748,1.75,8.0,4503.0,0.72,0.7,115.461,2.0
2.174769,1.7,12.0,5659.0,0.71,0.88,115.461,2.0
2.174782,1.63,12.0,4658.0,0.69,0.74,115.461,2.0
2.174789,1.66,6.1,4495.0,0.699,0.72,115.461,2.0
14.074524,3.57854073,12.0,5967.0,1.333718,1.102661,381.878,2.0
14.0721,3.36,12.0,5659.0,1.278,0.88,381.878,2.0
8.68055,2.79,12.0,5659.0,1.102,0.88,394.083,2.0
8.679885,2.56948149,12.0,5757.0,1.008231,1.047488,394.083,2.0
3.901287,1.34762583,12.0,5753.0,1.189232,1.021545,325.4,2.0
3.9009,1.47,12.0,5659.0,1.321,0.88,325.4,2.0
6.66767,1.43839723,12.0,5753.0,1.189232,1.021545,325.4,2.0
6.6674,1.66,12.0,5659.0,1.321,0.88,325.4,2.0
11.13878,2.84,12.0,5659.0,1.321,0.88,325.4,2.0
11.137278,2.57634456,12.0,5753.0,1.189232,1.021545,325.4,2.0
0.381078,4.75,12.0,3879.18,0.581569,0.595292,243.836,2.0
0.381073,2.3,12.0,3879.0,0.58,0.88,243.836,2.0
0.3810654,5.4,12.0,5659.0,0.64,0.88,243.836,2.0
0.381087,4.31,12.0,3830.0,0.54,0.88,243.836,2.0
0.38107852,4.61,12.0,3892.0,0.57,0.88,243.836,2.0
0.381078,2.5,444.962,3830.0,0.57,0.6,243.836,2.0
1.143201,3.0,12.0,3865.0,0.382,0.421,243.836,2.0
13.68186,2.37,12.0,5612.0,1.026,0.91,233.514,2.0
13.683256,2.39,12.0,5660.0,1.02,0.96,233.514,2.0
13.683038,2.3,12.0,5659.0,0.99,0.88,233.514,2.0
13.682511,2.21473364,12.0,5599.0,0.929546,0.959636,233.514,2.0
13.68275,2.62,12.0,5659.0,1.056,0.88,233.514,2.0
2.398982,1.98,12.0,5659.0,1.0711,0.88,318.81,2.0
2.399094,1.67890272,12.0,5716.0,0.947599,1.010842,318.81,2.0
15.38857,2.35,8.7,5942.0,1.115,0.989,101.321,2.0
15.386796,2.1,12.0,5659.0,0.96,0.88,101.321,2.0
15.3863,2.41,5.7,5961.0,1.093,0.92,101.321,2.0
15.387063,2.39,12.0,6058.0,1.09,1.0,101.321,2.0
15.388825,2.22325951,12.0,5934.0,1.040375,0.950497,101.321,2.0
15.3886606556,2.53826377,12.0,6101.0,1.0623,0.88,101.321,2.0
0.50557,0.90973766,12.0,5859.0,1.013236,1.067005,198.604,2.0
0.50557,0.89,12.0,5859.0,1.0,0.88,198.604,2.0
0.50565,0.89,12.0,5835.0,0.99,1.06,198.604,2.0
4.56327,1.57,12.0,5835.0,0.99,1.06,198.604,2.0
4.564169,1.6195921,12.0,5859.0,1.013236,1.067005,198.604,2.0
4.562546,1.5,12.0,5859.0,1.0,0.88,198.604,2.0
4.47904,1.56,12.0,5620.0,0.84,0.91,275.255,2.0
4.478591,1.66378993,12.0,5614.0,0.839998,0.902181,275.255,2.0
10.09607,2.5054075,12.0,5659.0,1.08,0.88,275.255,2.0
10.09489,2.41,12.0,5620.0,0.84,0.91,275.255,2.0
15.871455,2.66099554,12.0,5733.0,1.209303,1.114596,357.778,2.0
15.87209,3.49,12.0,5742.0,1.7,1.27,357.778,2.0
15.8723,3.60929179,12.0,5520.0,1.7,1.482,357.778,2.0
3.27108,1.54,12.0,5424.0,0.91,0.88,211.265,2.0
3.271106,1.48696454,12.0,5397.0,0.82447,0.885981,211.265,2.0
3.27109,1.53899305,12.0,5288.0,0.889,0.856,211.265,2.0
13.621832,1.66551298,12.0,5673.0,0.890666,0.950811,187.234,2.0
2.698368,1.38434336,12.0,4764.0,0.699017,0.742115,129.46,2.0
2.69828,1.21,12.0,4715.0,0.65,0.71,129.46,2.0
0.584216,1.0,12.0,5315.0,0.79,0.88,102.564,2.0
0.584249,1.164,2.59,5185.0,0.793,0.837,102.564,2.0
0.584272,1.26,2.55,5163.0,0.774,0.84,102.564,2.0
0.584,1.197,2.49,5185.0,0.781,0.804,102.564,2.0
0.58426,1.14,12.0,5315.0,0.79,0.87,102.564,2.0
0.58424,1.2547759,12.0,5231.0,0.801878,0.85791,102.564,2.0
8.3262,2.04,7.0,5163.0,0.774,0.84,102.564,2.0
8.32727,2.03,12.0,5315.0,0.79,0.87,102.564,2.0
8.32834,2.12,21.3,5185.0,0.793,0.837,102.564,2.0
8.32801,2.16480482,12.0,5231.0,0.801878,0.85791,102.564,2.0
31.0,2.65,12.0,5659.0,1.08,0.88,102.564,1.0
2.860636,1.93420564,12.0,6002.0,1.181244,1.1312,540.773,2.0
2.86041,1.96,12.0,5945.0,1.39,1.11,540.773,2.0
13.84457,2.79,12.0,5659.0,1.0306,0.88,321.215,2.0
13.841901,2.5,12.0,5695.0,0.95,1.01,321.215,2.0
11.168459,11.859122,123.00021,5888.0,1.233,1.039,130.72,2.0
11.1684037,12.77,12.0,5981.0,1.22,0.88,130.72,2.0
11.16844233,7.91263,12.0,6154.0,1.161,1.188,130.72,2.0
11.168454,11.209,126.49634,6154.0,1.161,1.188,130.72,2.0
2.467583,1.315,2.4,4796.0,0.71,0.79,67.5062,2.0
2.46746,1.398,12.0,4950.0,0.745,0.8,67.5062,2.0
2.4675,1.343,11.26,5033.0,0.71,0.79,67.5062,2.0
7.06005,1.281,12.81,5033.0,0.71,0.79,67.5062,2.0
7.06024,1.272,4.6,4796.0,0.71,0.79,67.5062,2.0
7.06142,1.335,12.0,4950.0,0.745,0.8,67.5062,2.0
24.36543,7.91263,12.0,4950.0,0.745,0.8,67.5062,2.0
24.3645,2.358,21.14,5033.0,0.71,0.79,67.5062,2.0
24.3681,2.363,10.3,4796.0,0.71,0.79,67.5062,2.0
24.3662,2.64,12.0,4950.0,0.745,0.8,67.5062,2.0
2.1805338,7.91263,12.0,5659.0,1.08,0.88,314.995,2.0
2.18053539,16.19697711,433.20011874,6360.0,1.261,1.263,314.995,2.0
2.1805577,18.405178,392.83788,6099.0,1.38,1.23,314.995,2.0
2.1805577,7.91263,12.0,6099.0,1.38,1.23,314.995,2.0
2.18056,18.49485,508.528,6257.0,1.43,1.28,314.995,2.0
2.18053332,16.06246934,434.15360396,6180.0,1.236,1.256,314.995,2.0
2.18053435,7.91263,12.0,6257.0,1.43,1.28,314.995,2.0
2.180533,7.91263,12.0,6257.0,1.43,1.28,314.995,2.0
2.18052771326,16.80885305,12.0,6599.0,1.27146,0.88,314.995,2.0
3.2047072,7.91263,12.0,5342.0,1.08,0.88,537.963,2.0
3.2046909,7.91263,12.0,5630.0,1.59,1.19,537.963,2.0
3.20466,14.5717,273.3338,5630.0,1.59,1.19,537.963,2.0
