pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_insol,pl_insolerr1,pl_insolerr2,pl_eqt,pl_eqterr1,pl_eqterr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,st_teff,st_tefferr1,st_tefferr2,st_rad,st_raderr1,st_raderr2,st_mass,st_masserr1,st_masserr2,st_logg,st_loggerr1,st_loggerr2,st_met,st_meterr1,st_meterr2,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,disc_year,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,method_Transit,method_Radial Velocity,method_Microlensing,pl_density,orbital_velocity_proxy,star_planet_ratio,label
0.358378,6e-05,-6e-05,1.65,0.18,-0.18,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5928.0,0.0,0.0,0.89,0.06,-0.06,0.88,0.0,0.0,4.247,0.0,0.0,-0.169,0.0,0.0,612.027,8.997,-8.744,13.676,0.103,-0.103,12.088,0.025,-0.025,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,2.671341514316721,1.5670060215509507,0.5393939393939394,1
0.3584061,8.7e-06,-8.7e-06,2.66,0.96,-2.87,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,1.03,0.15,-0.11,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,612.027,8.997,-8.744,13.676,0.103,-0.103,12.088,0.025,-0.025,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.6375824234677937,1.5669445916083338,0.38721804511278196,1
0.80858305,0.0,0.0,7.91263,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,6151.8,0.0,0.0,2.31125,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.81,0.12,-0.12,292.828,0.0,0.0,11.498,0.046,-0.046,9.966,0.019,-0.019,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.024222483634984256,1.0432274825592522,0.2920963067905361,1
4.00932,0.00047,-0.00047,1.08,0.13,-0.2,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.68,0.062,-0.085,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,215.136,1.728,-1.701,13.286,0.092,-0.092,10.656,0.027,-0.027,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,9.525986892242035,0.4684960955884423,0.6296296296296297,1
20.6714,0.0025,-0.0024,1.47,0.13,-0.25,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.655,0.03,-0.018,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,168.652,1.258,-1.24,12.987,0.103,-0.103,10.53,0.019,-0.019,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,3.7777154454729276,0.2063271553942149,0.44557823129251706,1
4.622654,0.0,0.0,7.72,0.74,-1.14,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,1.763,0.084,-0.081,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,308.981,9.055,-8.562,10.513,0.008,-0.008,9.451,0.025,-0.025,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.02608130663034109,0.4363104772519495,0.2283678756476684,1
4.622654,0.0,0.0,31.1,6.7,-5.4,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,1.763,0.084,-0.081,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,308.981,9.055,-8.562,10.513,0.008,-0.008,9.451,0.025,-0.025,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.00039893310659748585,0.4363104772519495,0.05668810289389067,1
0.367453,3.9e-05,-3.9e-05,2.55,0.25,-0.25,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,6167.0,0.0,0.0,0.95,0.07,-0.07,0.88,0.0,0.0,4.16,0.0,0.0,-0.168,0.0,0.0,521.311,10.633,-10.223,12.549,0.037,-0.037,11.284,0.026,-0.026,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.7237035529321303,1.5475348477721658,0.37254901960784315,1
0.36747226,0.0,0.0,3.32,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,6205.0,0.0,0.0,1.29,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,521.311,10.633,-10.223,12.549,0.037,-0.037,11.284,0.026,-0.026,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.3279193126111647,1.5474942924500836,0.3885542168674699,1
0.367473,7e-06,-7e-06,3.55452348,20.33193528,-0.71485481,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,6060.0,50.0,-50.0,1.26302,0.223963,-0.150581,0.88,0.0,0.0,4.19,0.1,-0.1,-0.08,0.08,-0.08,521.311,10.633,-10.223,12.549,0.037,-0.037,11.284,0.026,-0.026,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.2672003876747989,1.5474927343133593,0.3553275163623339,1
0.3674645,4.3e-06,-4.3e-06,3.9,1.4,-4.7,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,1.18,0.13,-0.11,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,521.311,10.633,-10.223,12.549,0.037,-0.037,11.284,0.026,-0.026,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.20229606028422598,1.5475106321132508,0.30256410256410254,1
6.57986525,0.0,0.0,7.91263,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5874.0,144.17,-111.28,1.68281,0.095642,-0.099207,1.06,0.186572,-0.102589,4.01131,0.111093,-0.061697,-0.01,0.0,0.0,857.095,25.157,-23.787,13.919,0.297,-0.297,11.816,0.027,-0.027,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.024222483634984256,0.40136956037503285,0.21267391499412963,1
3.59922,0.00014,-0.00015,1.63,0.15,-0.34,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.809,0.042,-0.05,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,186.844,1.547,-1.522,12.313,0.041,-0.041,10.25,0.019,-0.019,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,2.770884561023769,0.49446680261186693,0.49631901840490805,1
3.5990666,0.0,0.0,1.62,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5107.0,0.0,0.0,0.78,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,186.844,1.547,-1.522,12.313,0.041,-0.041,10.25,0.019,-0.019,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,2.822514634738381,0.4944773401216899,0.48148148148148145,1
3.59905,0.000203,-0.000181,1.58797235,0.15613243,-0.10624817,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5459.0,50.0,-50.0,0.826124,0.038571,-0.028108,0.88,0.0,0.0,4.59,0.1,-0.1,-0.15,0.08,-0.08,186.844,1.547,-1.522,12.313,0.041,-0.041,10.25,0.019,-0.019,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,2.9967632731722595,0.4944784804662782,0.5202382774485966,1
3.59912,0.00024,-0.00024,1.46,0.12,-0.12,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5518.0,73.0,-73.0,0.82,0.03,-0.03,0.88,0.0,0.0,4.558,0.024,-0.024,-0.01,0.0,0.0,186.844,1.547,-1.522,12.313,0.041,-0.041,10.25,0.019,-0.019,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,3.855872622533206,0.4944736718377891,0.5616438356164384,1
5.01038,0.00019,-0.00017,4.28,0.76,-0.85,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,1.53,0.23,-0.11,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,591.774,31.626,-28.623,12.877,0.149,-0.149,11.137,0.026,-0.026,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.15305585191703475,0.41908875068313345,0.3574766355140187,1
2.25372,0.00047,-0.00047,0.9,0.19,-0.2,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,1.08,0.0,0.0,0.407,0.095,-0.079,4.37283,0.0,0.0,-0.01,0.0,0.0,109.888,1.08,-1.08,17.83,0.2,-0.2,12.767,0.029,-0.029,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,16.46090534979424,0.42495918969341767,1.2,2
2.25558,0.00016,-0.00015,2.0,0.45,-0.54,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.367,0.076,-0.07,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,109.888,1.08,-1.08,17.83,0.2,-0.2,12.767,0.029,-0.029,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.5,0.6246147253263221,0.1835,2
2.255436,9.1e-05,-9.1e-05,1.0,0.1,-0.09,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,3297.0,73.0,-73.0,0.25,0.01,-0.01,0.88,0.0,0.0,4.9,0.08,-0.08,-0.33,0.093,-0.093,109.888,1.08,-1.08,17.83,0.2,-0.2,12.767,0.029,-0.029,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,12.0,0.624634664505454,0.25,2
0.62309386,0.0,0.0,2.52,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,4231.0,0.0,0.0,0.65,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,109.888,1.08,-1.08,17.83,0.2,-0.2,12.767,0.029,-0.029,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.7498590265030174,1.1884053553667382,0.25793650793650796,1
3.11594,0.00029,-0.00032,1.59,0.4,-0.79,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.367,0.076,-0.07,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,109.888,1.08,-1.08,17.83,0.2,-0.2,12.767,0.029,-0.029,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,2.9853130063370723,0.5314308878412783,0.23081761006289306,1
11.63547,0.00082,-0.00101,2.6,0.2,-0.41,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.892,0.037,-0.029,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,387.009,4.714,-4.604,13.721,0.114,-0.114,11.715,0.019,-0.019,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.6827492034592626,0.2750105601785579,0.34307692307692306,1
1.982116,1.2e-05,-1.2e-05,35.0,10.0,-13.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,2.05,0.26,-0.47,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,754.781,23.93,-22.528,12.91,0.114,-0.114,11.374,0.023,-0.023,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.00027988338192419824,0.6663107229793023,0.058571428571428566,1
36.9321,0.002,-0.002,2.98,0.45,-0.28,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.955,0.143,-0.08,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,364.335,6.284,-6.078,12.832,0.343,-0.343,11.136,0.023,-0.023,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.4534531820170142,0.15436162245020119,0.32046979865771813,1
1.35823,0.00028,-0.00028,1.44,0.43,-0.43,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5675.0,205.0,-205.0,0.95,0.28,-0.28,0.88,0.0,0.0,4.45,0.17,-0.17,-0.01,0.0,0.0,482.442,8.277,-8.007,13.304,0.092,-0.092,11.471,0.021,-0.021,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,4.0187757201646095,0.8049236292905246,0.6597222222222222,0
8.4532,0.0021,-0.0021,2.66,0.23,-0.5,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,1.0419,0.0064,-0.013,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,763.771,20.598,-19.563,14.665,0.126,-0.126,12.78,0.032,-0.032,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.6375824234677937,0.32264932724073936,0.39169172932330826,1
0.4348359,0.0,0.0,1.59,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,3714.0,0.0,0.0,0.5,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,150.277,1.9585,-1.9585,15.497,0.126,-0.126,11.395,0.025,-0.025,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,2.9853130063370723,1.4225863589686374,0.31446540880503143,1
0.434827,0.000298,-0.000298,1.62,0.28,-0.28,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,3724.0,0.0,0.0,0.5,0.06,-0.06,0.88,0.0,0.0,4.942,0.0,0.0,0.017,0.0,0.0,150.277,1.9585,-1.9585,15.497,0.126,-0.126,11.395,0.025,-0.025,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,2.822514634738381,1.422600917579084,0.30864197530864196,1
0.434832,1.2e-05,-1.1e-05,0.96,0.16,-0.2,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.333,0.048,-0.027,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,150.277,1.9585,-1.9585,15.497,0.126,-0.126,11.395,0.025,-0.025,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,13.563368055555557,1.422592738529433,0.34687500000000004,1
4.31444335,0.0,0.0,7.91263,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,4952.0,124.0,-124.0,2.25969,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,656.665,14.708,-14.088,13.238,0.069,-0.069,10.701,0.019,-0.019,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.024222483634984256,0.4516260149789426,0.2855801421272067,1
1.5339666,0.0,0.0,1.47,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,3757.0,0.0,0.0,0.52,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,144.943,0.974,-0.961,15.333,0.065,-0.065,11.328,0.023,-0.023,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,3.7777154454729276,0.7574140975996325,0.35374149659863946,1
1.53402,0.00018,-0.00017,1.13,0.11,-0.1,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,3698.0,157.0,-157.0,0.520027,0.015695,-0.015695,0.517496,0.02046,-0.02046,4.71992,0.009044,-0.009044,-0.01,0.0,0.0,144.943,0.974,-0.961,15.333,0.065,-0.065,11.328,0.023,-0.023,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,8.316601947332348,0.5808152191725354,0.4602008849557523,1
0.3176828,1.7e-06,-1.7e-06,11.9,1.7,-4.5,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.944,0.102,-0.07,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,829.86,73.41,-62.592,16.822,1.133,-1.133,13.814,0.055,-0.055,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.007120989770104779,1.6643493285577542,0.07932773109243697,1
1.58252,0.00017,-0.00018,0.96,0.11,-0.15,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,1.08,0.0,0.0,0.711,0.09,-0.025,4.37283,0.0,0.0,-0.01,0.0,0.0,314.35,2.936,-2.882,14.005,0.08,-0.08,11.635,0.025,-0.025,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,13.563368055555557,0.6702860742836306,1.1250000000000002,2
1.58316,0.00013,-0.00013,1.22,0.12,-0.19,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.669,0.037,-0.05,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,314.35,2.936,-2.882,14.005,0.08,-0.08,11.635,0.025,-0.025,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,6.608482648327393,0.7455537034091652,0.548360655737705,2
17.501662,0.0,0.0,2.63,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,4749.0,0.0,0.0,0.73,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,314.35,2.936,-2.882,14.005,0.08,-0.08,11.635,0.025,-0.025,2022.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.6596506589058035,0.22423411656816275,0.27756653992395436,2
17.5125,0.0029,-0.0025,2.15,0.2,-0.37,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.669,0.037,-0.05,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,314.35,2.936,-2.882,14.005,0.08,-0.08,11.635,0.025,-0.025,2022.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.2074408542644046,0.22416471969520851,0.31116279069767444,2
17.515472,0.002288,-0.002965,2.094,0.176,-0.16,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,4752.0,138.0,-138.0,0.758,0.052,-0.057,0.832,0.253,-0.367,4.596,0.15,-0.15,0.019,0.235,-0.235,314.35,2.936,-2.882,14.005,0.08,-0.08,11.635,0.025,-0.025,2022.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.3069266503440418,0.21794692232996724,0.3619866284622732,2
10.49927,0.00088,-0.00086,1.43,0.16,-0.44,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.599,0.037,-0.083,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,157.821,1.881,-1.837,13.06,0.092,-0.092,10.372,0.021,-0.021,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,4.103676654901654,0.28950880983489946,0.4188811188811189,1
5.23189,0.00047,-0.00046,3.62,0.77,-2.21,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.627,0.1,-0.036,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,324.32,6.5505,-6.5505,16.565,0.229,-0.229,12.642,0.028,-0.028,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.25296214455235055,0.4101210247643429,0.17320441988950275,1
1.13666,5.8e-05,-5.7e-05,3.18,0.34,-1.25,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,1.724,0.022,-0.104,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,796.897,20.182,-19.225,13.262,0.16,-0.16,11.639,0.024,-0.024,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.37316412579213404,0.8798852704406143,0.5421383647798742,1
12.4404,0.0031,-0.0026,2.72,0.53,-2.36,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.586,0.051,-0.015,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,208.673,3.209,-3.114,16.06,0.2,-0.2,12.115,0.027,-0.027,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.5963133523305515,0.2659648009206624,0.21544117647058822,1
1.49462,0.00014,-0.00014,1.8,0.31,-1.69,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.586,0.051,-0.015,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,208.673,3.209,-3.114,16.06,0.2,-0.2,12.115,0.027,-0.027,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,2.05761316872428,0.7673189809946663,0.32555555555555554,1
2.018725,6.6e-05,-6.4e-05,91.0,26.0,-30.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,14.96,0.47,-1.21,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,1991.32,267.015,-267.015,11.916,0.033,-0.033,8.928001,0.023,-0.023,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.5924179672519245e-05,0.66024140363024,0.1643956043956044,1
23.8039,0.0046,-0.0046,12.0,12.0,-12.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,4840.0,12.0,-12.0,0.48,0.1,-0.1,0.88,0.0,0.0,4.809,0.004,-0.004,-0.01,0.0,0.0,1854.54,953.55,-572.35,18.7913,0.0483,-0.0483,10.713,0.0,0.0,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.006944444444444444,0.19227254617990014,0.04,1
3.47722,0.00037,-0.00038,1.53,0.23,-0.54,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.556,0.061,-0.053,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,152.541,1.966,-1.918,15.587,0.193,-0.193,11.37,0.025,-0.025,2019.0,0.334,0.0,0.0,0.0,0.0,1,0,0,3.3504794117228247,0.503066330530154,0.36339869281045756,1
0.442185,1.3e-05,-1.3e-05,2.02,0.88,-1.83,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5659.0,0.0,0.0,0.754,0.03,-0.017,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,294.895,2.521,-2.479,13.735,0.092,-0.092,11.394,0.019,-0.019,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,1.4558852218914664,1.4107151585679785,0.37326732673267327,1
0.442094,8.6e-05,-8.6e-05,1.16,0.13,-0.13,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,5007.0,0.0,0.0,0.77,0.04,-0.04,0.88,0.0,0.0,4.587,0.0,0.0,-0.063,0.0,0.0,294.895,2.521,-2.479,13.735,0.092,-0.092,11.394,0.019,-0.019,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,7.68789208249621,1.4108603408979508,0.6637931034482759,1
0.44214967,0.0,0.0,1.32,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,4977.0,0.0,0.0,0.76,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,294.895,2.521,-2.479,13.735,0.092,-0.092,11.394,0.019,-0.019,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,5.217463895149845,1.4107715190883463,0.5757575757575757,1
18.415126,0.00675,-0.00651,69.44309317,130.35435807,-41.62519679,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,6211.0,59.0,-59.0,3.465887,0.482453,-0.444962,0.88,0.0,0.0,3.56,0.104,-0.104,-0.25,0.08,-0.08,591.17,13.837,-13.229,11.618,0.024,-0.024,10.621,0.021,-0.021,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,3.583389976520266e-05,0.21860192837176182,0.04990974396136623,1
18.406118,0.0,0.0,5.2,0.0,0.0,12.0,0.0,0.0,321.79,0.0,0.0,1140.0,0.0,0.0,0.06706000000000001,0.0,0.0,0.0775,0.0,0.0,6684.0,0.0,0.0,1.84,0.0,0.0,0.88,0.0,0.0,4.37283,0.0,0.0,-0.01,0.0,0.0,591.17,13.837,-13.229,11.618,0.024,-0.024,10.621,0.021,-0.021,2016.0,0.334,0.0,0.0,0.0,0.0,1,0,0,0.08534365043240782,0.21865541399271146,0.35384615384615387,1
